TEAM,OPPONENT,TEAM_HOME,games_played,wins,total_points_scored,total_points_allowed,avg_points_scored,avg_points_allowed
WASHINGTON_WIZARDS,GOLDEN_STATE_WARRIORS,1,1,0,112.0,125.0,112.0,125.0
WASHINGTON_WIZARDS,HOUSTON_ROCKETS,0,1,0,92.0,107.0,92.0,107.0
WASHINGTON_WIZARDS,HOUSTON_ROCKETS,1,1,0,112.0,135.0,112.0,135.0
WASHINGTON_WIZARDS,INDIANA_PACERS,0,1,0,103.0,115.0,103.0,115.0
WASHINGTON_WIZARDS,INDIANA_PACERS,1,1,0,130.0,134.0,130.0,134.0
WASHINGTON_WIZARDS,LOS_ANGELES_CLIPPERS,0,1,0,93.0,110.0,93.0,110.0
WASHINGTON_WIZARDS,LOS_ANGELES_CLIPPERS,1,1,0,96.0,121.0,96.0,121.0
WASHINGTON_WIZARDS,LOS_ANGELES_LAKERS,0,1,0,88.0,111.0,88.0,111.0
WASHINGTON_WIZARDS,LOS_ANGELES_LAKERS,1,1,0,96.0,134.0,96.0,134.0
WASHINGTON_WIZARDS,MEMPHIS_GRIZZLIES,0,1,0,104.0,128.0,104.0,128.0
WASHINGTON_WIZARDS,MEMPHIS_GRIZZLIES,1,1,0,112.0,140.0,112.0,140.0
WASHINGTON_WIZARDS,MIAMI_HEAT,1,1,0,98.0,118.0,98.0,118.0
WASHINGTON_WIZARDS,MILWAUKEE_BUCKS,0,2,0,215.0,236.0,107.5,118.0
WASHINGTON_WIZARDS,MILWAUKEE_BUCKS,1,1,0,101.0,104.0,101.0,104.0
WASHINGTON_WIZARDS,MINNESOTA_TIMBERWOLVES,0,1,1,105.0,103.0,105.0,103.0
WASHINGTON_WIZARDS,MINNESOTA_TIMBERWOLVES,1,1,0,106.0,120.0,106.0,120.0
WASHINGTON_WIZARDS,NEW_ORLEANS_PELICANS,0,1,0,120.0,132.0,120.0,132.0
WASHINGTON_WIZARDS,NEW_ORLEANS_PELICANS,1,1,0,98.0,110.0,98.0,110.0
WASHINGTON_WIZARDS,NEW_YORK_KNICKS,0,1,0,106.0,134.0,106.0,134.0
WASHINGTON_WIZARDS,NEW_YORK_KNICKS,1,2,0,238.0,262.0,119.0,131.0
WASHINGTON_WIZARDS,OKLAHOMA_CITY_THUNDER,0,1,0,105.0,123.0,105.0,123.0
WASHINGTON_WIZARDS,OKLAHOMA_CITY_THUNDER,1,1,0,95.0,136.0,95.0,136.0
WASHINGTON_WIZARDS,ORLANDO_MAGIC,0,2,0,184.0,231.0,92.0,115.5
WASHINGTON_WIZARDS,PHILADELPHIA_76ERS,0,1,0,103.0,109.0,103.0,109.0
WASHINGTON_WIZARDS,PHOENIX_SUNS,0,1,0,109.0,119.0,109.0,119.0
WASHINGTON_WIZARDS,PHOENIX_SUNS,1,1,0,123.0,130.0,123.0,130.0
WASHINGTON_WIZARDS,SACRAMENTO_KINGS,0,1,0,100.0,123.0,100.0,123.0
WASHINGTON_WIZARDS,SAN_ANTONIO_SPURS,0,1,0,130.0,139.0,130.0,139.0
WASHINGTON_WIZARDS,SAN_ANTONIO_SPURS,1,1,0,121.0,131.0,121.0,131.0
WASHINGTON_WIZARDS,TORONTO_RAPTORS,1,1,0,82.0,106.0,82.0,106.0
